16:03:40.032 [main] DEBUG com.kronos.Kronos - GL Version: 3.4.0 Win32 WGL Null EGL OSMesa VisualC DLL 
16:03:40.033 [main] DEBUG com.kronos.Kronos - GL Started
16:03:40.038 [main] INFO  com.kronos.Kronos - Set Current ScreenConfig to {Width=[900], Height=[900], Title=[KronosTesting], ClearColor=[Color [r=1.0, g=1.0, b=1.0, a=1.0]], UpdateTime=[60], Hints=[{131076=0, 131075=1}]}
16:03:40.248 [main] INFO  com.kronos.Kronos - Frame Buffer Status Status: 36053 
16:03:40.249 [main] INFO  com.kronos.Kronos - Frame Buffer Status Status: 36053 
16:03:40.249 [main] INFO  com.kronos.Kronos - Frame Buffer Status Status: 36053 
16:03:40.299 [main] DEBUG com.kronos.Kronos - Shaders Loaded:
16:03:40.300 [main] DEBUG com.kronos.Kronos - Shader: texture, status? 
16:03:40.300 [main] DEBUG com.kronos.Kronos - Shader: pp_tex, status? 
16:03:40.411 [main] DEBUG com.kronos.Kronos - Color Color [r=1.0, g=1.0, b=1.0, a=1.0] 
16:03:40.496 [main] DEBUG com.kronos.Kronos - GL Error: 1282
16:03:40.551 [main] DEBUG com.kronos.Kronos - GL Error: 1282
16:03:40.555 [main] DEBUG com.kronos.Kronos - GL Error: 1282
16:03:40.571 [main] DEBUG com.kronos.Kronos - GL Error: 1282
16:03:40.581 [main] DEBUG com.kronos.Kronos - GL Error: 1282
16:03:40.598 [main] DEBUG com.kronos.Kronos - GL Error: 1282
16:03:40.613 [main] DEBUG com.kronos.Kronos - GL Error: 1282
16:03:40.631 [main] DEBUG com.kronos.Kronos - GL Error: 1282
16:03:40.646 [main] DEBUG com.kronos.Kronos - GL Error: 1282
16:03:40.664 [main] DEBUG com.kronos.Kronos - GL Error: 1282
16:03:40.680 [main] DEBUG com.kronos.Kronos - GL Error: 1282
16:03:40.698 [main] DEBUG com.kronos.Kronos - GL Error: 1282
16:03:40.713 [main] DEBUG com.kronos.Kronos - GL Error: 1282
16:03:40.734 [main] DEBUG com.kronos.Kronos - GL Error: 1282
16:03:40.746 [main] DEBUG com.kronos.Kronos - GL Error: 1282
16:03:40.762 [main] DEBUG com.kronos.Kronos - GL Error: 1282
16:03:40.779 [main] DEBUG com.kronos.Kronos - GL Error: 1282
16:03:40.797 [main] DEBUG com.kronos.Kronos - GL Error: 1282
16:03:40.814 [main] DEBUG com.kronos.Kronos - GL Error: 1282
16:03:40.831 [main] DEBUG com.kronos.Kronos - GL Error: 1282
16:03:40.846 [main] DEBUG com.kronos.Kronos - GL Error: 1282
16:03:40.863 [main] DEBUG com.kronos.Kronos - GL Error: 1282
16:03:40.883 [main] DEBUG com.kronos.Kronos - GL Error: 1282
16:03:40.896 [main] DEBUG com.kronos.Kronos - GL Error: 1282
16:03:40.913 [main] DEBUG com.kronos.Kronos - GL Error: 1282
16:03:40.930 [main] DEBUG com.kronos.Kronos - GL Error: 1282
16:03:40.946 [main] DEBUG com.kronos.Kronos - GL Error: 1282
