15:21:56.346 [main] INFO  com.kronos.Kronos - Dubugger created
15:21:56.357 [main] INFO  com.kronos.Kronos - Path Already Exists: /kronos/out Skipping
15:21:56.374 [main] DEBUG com.kronos.Kronos - Loaded Config
15:21:56.374 [main] DEBUG com.kronos.Kronos - Starting OPENGL
15:21:56.424 [main] DEBUG com.kronos.Kronos - GL Version: 3.4.0 Win32 WGL Null EGL OSMesa VisualC DLL 
15:21:56.424 [main] DEBUG com.kronos.Kronos - GL Started
15:21:56.427 [main] INFO  com.kronos.Kronos - Set Current ScreenConfig to {Width=[900], Height=[900], Title=[KronosTesting], ClearColor=[Color [r=1.0, g=1.0, b=1.0, a=1.0]], UpdateTime=[60], Hints=[{131076=0, 131075=1}]}
15:21:56.572 [main] INFO  com.kronos.Kronos - Frame Buffer Status Status: 36053 
15:21:56.573 [main] INFO  com.kronos.Kronos - Frame Buffer Status Status: 36053 
15:21:56.574 [main] INFO  com.kronos.Kronos - Frame Buffer Status Status: 36053 
15:21:56.606 [main] DEBUG com.kronos.Kronos - Shaders Loaded:
15:21:56.609 [main] DEBUG com.kronos.Kronos - Shader: texture, status? 
15:21:56.609 [main] DEBUG com.kronos.Kronos - Shader: pp_tex, status? 
15:21:56.700 [main] DEBUG com.kronos.Kronos - Color Color [r=1.0, g=1.0, b=1.0, a=1.0] 
15:21:56.745 [main] DEBUG com.kronos.Kronos - GL Error: 1282
15:21:56.779 [main] DEBUG com.kronos.Kronos - GL Error: 1282
15:21:56.784 [main] DEBUG com.kronos.Kronos - GL Error: 1282
15:21:56.802 [main] DEBUG com.kronos.Kronos - GL Error: 1282
15:21:56.807 [main] DEBUG com.kronos.Kronos - GL Error: 1282
15:21:56.823 [main] DEBUG com.kronos.Kronos - GL Error: 1282
15:21:56.838 [main] DEBUG com.kronos.Kronos - GL Error: 1282
15:21:56.855 [main] DEBUG com.kronos.Kronos - GL Error: 1282
15:21:56.869 [main] DEBUG com.kronos.Kronos - GL Error: 1282
15:21:56.887 [main] DEBUG com.kronos.Kronos - GL Error: 1282
15:21:56.902 [main] DEBUG com.kronos.Kronos - GL Error: 1282
15:21:56.920 [main] DEBUG com.kronos.Kronos - GL Error: 1282
15:21:56.937 [main] DEBUG com.kronos.Kronos - GL Error: 1282
15:21:56.954 [main] DEBUG com.kronos.Kronos - GL Error: 1282
15:21:56.969 [main] DEBUG com.kronos.Kronos - GL Error: 1282
15:21:56.988 [main] DEBUG com.kronos.Kronos - GL Error: 1282
