13:20:52.105 [main] INFO  com.kronos.Kronos - Dubugger created
13:20:52.116 [main] INFO  com.kronos.Kronos - Path Already Exists: /kronos/out Skipping
13:20:52.132 [main] DEBUG com.kronos.Kronos - Loaded Config
13:20:52.132 [main] DEBUG com.kronos.Kronos - Starting OPENGL
13:20:52.183 [main] DEBUG com.kronos.Kronos - GL Version: 3.4.0 Win32 WGL Null EGL OSMesa VisualC DLL 
13:20:52.184 [main] DEBUG com.kronos.Kronos - GL Started
13:20:52.186 [main] INFO  com.kronos.Kronos - Set Current ScreenConfig to {Width=[900], Height=[900], Title=[KronosTesting], ClearColor=[Color [r=1.0, g=1.0, b=1.0, a=1.0]], UpdateTime=[60], Hints=[{131076=0, 131075=1}]}
13:20:52.342 [main] INFO  com.kronos.Kronos - Frame Buffer Status Status: 36053 
13:20:52.343 [main] INFO  com.kronos.Kronos - Frame Buffer Status Status: 36053 
13:20:52.344 [main] INFO  com.kronos.Kronos - Frame Buffer Status Status: 36053 
13:20:52.390 [main] DEBUG com.kronos.Kronos - Shaders Loaded:
13:20:52.391 [main] DEBUG com.kronos.Kronos - Shader: texture, status? 
13:20:52.391 [main] DEBUG com.kronos.Kronos - Shader: pp_tex, status? 
13:20:52.428 [main] DEBUG com.kronos.Kronos - Color Color [r=1.0, g=1.0, b=1.0, a=1.0] 
13:20:52.608 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:20:52.670 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:20:52.678 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:20:52.698 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:20:52.706 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:20:52.734 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:20:52.740 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:20:52.758 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:20:52.766 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:20:52.784 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:20:52.799 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:20:52.818 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:20:52.833 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:20:52.850 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:20:52.866 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:20:52.884 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:20:52.900 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:20:52.918 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:20:52.934 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:20:52.950 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:20:52.968 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:20:52.986 [main] DEBUG com.kronos.Kronos - GL Error: 1282
