13:04:36.006 [main] INFO  com.kronos.Kronos - Path Already Exists: /kronos/out Skipping
13:04:36.024 [main] DEBUG com.kronos.Kronos - Loaded Config
13:04:36.025 [main] DEBUG com.kronos.Kronos - Starting OPENGL
13:04:36.073 [main] DEBUG com.kronos.Kronos - GL Version: 3.4.0 Win32 WGL Null EGL OSMesa VisualC DLL 
13:04:36.073 [main] DEBUG com.kronos.Kronos - GL Started
13:04:36.076 [main] INFO  com.kronos.Kronos - Set Current ScreenConfig to {Width=[900], Height=[900], Title=[KronosTesting], ClearColor=[Color [r=1.0, g=1.0, b=1.0, a=1.0]], UpdateTime=[60], Hints=[{131075=1, 131076=0}]}
13:04:36.229 [main] INFO  com.kronos.Kronos - Frame Buffer Status Status: 36053 
13:04:36.230 [main] INFO  com.kronos.Kronos - Frame Buffer Status Status: 36053 
13:04:36.231 [main] INFO  com.kronos.Kronos - Frame Buffer Status Status: 36053 
13:04:36.273 [main] DEBUG com.kronos.Kronos - Shaders Loaded:
13:04:36.274 [main] DEBUG com.kronos.Kronos - Shader: texture, status? 
13:04:36.274 [main] DEBUG com.kronos.Kronos - Shader: pp_tex, status? 
13:04:36.324 [main] DEBUG com.kronos.Kronos - Color Color [r=1.0, g=1.0, b=1.0, a=1.0] 
13:04:36.516 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:04:36.579 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:04:36.587 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:04:36.598 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:04:36.614 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:04:36.645 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:04:36.651 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:04:36.663 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:04:36.680 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:04:36.696 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:04:36.714 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:04:36.730 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:04:36.747 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:04:36.764 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:04:36.781 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:04:36.797 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:04:36.813 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:04:36.830 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:04:36.847 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:04:36.863 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:04:36.880 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:04:36.896 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:04:36.913 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:04:36.929 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:04:36.947 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:04:36.963 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:04:36.980 [main] DEBUG com.kronos.Kronos - GL Error: 1282
13:04:36.997 [main] DEBUG com.kronos.Kronos - GL Error: 1282
